frequency	power
1418.9	0.0005407279638396091
1418.9029296875	0.0005422130547006374
1418.905859375	0.0005445913831563484
1418.9087890625	0.0005473548165735615
1418.91171875	0.0005445746856440524
1418.9146484375	0.00048403490823296214
1418.917578125	0.00047688859423225506
1418.9205078125	0.0004715991673700216
1418.9234375	0.00043578444551938954
1418.9263671875	0.000442918085433665
1418.929296875	0.0004697439284494391
1418.9322265625	0.0004929310947752378
1418.93515625	0.0005012295929494072
1418.9380859375	0.0004989809323667007
1418.941015625	0.0004554989949690875
1418.9439453125	0.00046300323646694355
1418.946875	0.0004568584771185981
1418.9498046875	0.00044771041970597823
1418.952734375	0.00045383482876618244
1418.9556640625	0.0004263486994252359
1418.95859375	0.0004666918880607075
1418.9615234375	0.00046944053974011513
1418.964453125	0.0005112249519163301
1418.9673828125	0.0005408087143689795
1418.9703125	0.0004874258058793442
1418.9732421875	0.0004995601782753138
1418.976171875	0.0005368680183603641
1418.9791015625	0.0005208450474307878
1418.98203125	0.000505363094527491
1418.9849609375	0.0005301053835113593
1418.987890625	0.0005311868037593197
1418.9908203125	0.0005556011258916307
1418.99375	0.000567508485203555
1418.9966796875	0.0005313240292062007
1418.999609375	0.000542241925619058
1419.0025390625	0.0005518228453957865
1419.00546875	0.0005530068411659527
1419.0083984375	0.0006172490916631703
1419.011328125	0.0006115308206320718
1419.0142578125	0.0006152596751175792
1419.0171875	0.0006797187250389045
1419.0201171875	0.0006232681240632571
1419.023046875	0.0006669488970829706
1419.0259765625	0.0007370739935518311
1419.02890625	0.0007761984570425573
1419.0318359375	0.000759256483658864
1419.034765625	0.0007804213033937965
1419.0376953125	0.0007730628087376038
1419.040625	0.0007258782930309724
1419.0435546875	0.0008515134796630196
1419.046484375	0.0008629373574954019
1419.0494140625	0.0008603574715307199
1419.05234375	0.0008951394099698136
1419.0552734375	0.0008571566165042366
1419.058203125	0.0008737655851669171
1419.0611328125	0.0009689551436823293
1419.0640625	0.0010743817696164536
1419.0669921875	0.0010634244839032494
1419.069921875	0.0011399158984136829
1419.0728515625	0.001032213889219745
1419.07578125	0.0009755735107922731
1419.0787109375	0.0010941193207010622
1419.081640625	0.0011370390513369786
1419.0845703125	0.0012558577806911619
1419.0875	0.001238013434271163
1419.0904296875	0.0011421854529784974
1419.093359375	0.0011472291180485844
1419.0962890625	0.0013645544514644496
1419.09921875	0.0012788157064618846
1419.1021484375	0.001255224832747326
1419.105078125	0.0014495326633630476
1419.1080078125	0.0015401304481767488
1419.1109375	0.0014258922374977274
1419.1138671875	0.0015462896627000857
1419.116796875	0.001685724147921626
1419.1197265625	0.001631441946602038
1419.12265625	0.0015177498835538736
1419.1255859375	0.0014635100648713714
1419.128515625	0.001451846268080962
1419.1314453125	0.001597193331991952
1419.134375	0.0017743498172675903
1419.1373046875	0.001702575877151045
1419.140234375	0.0016736879401557663
1419.1431640625	0.0017189276957850028
1419.14609375	0.001770432867855936
1419.1490234375	0.001901308735116575
1419.151953125	0.001898648318955889
1419.1548828125	0.0021917706894972783
1419.1578125	0.0021273362744837123
1419.1607421875	0.002334491036593351
1419.163671875	0.0022206728026019427
1419.1666015625	0.002223143594256215
1419.16953125	0.002144576249242872
1419.1724609375	0.0022930793176656264
1419.175390625	0.0023743772660733426
1419.1783203125	0.0024750565819218074
1419.18125	0.002403586200166681
1419.1841796875	0.002478476558501158
1419.187109375	0.002648954268686409
1419.1900390625	0.002409731068078536
1419.19296875	0.0028674407195349266
1419.1958984375	0.0031184679446980427
1419.198828125	0.002922918544915481
1419.2017578125	0.0026298958185186887
1419.2046875	0.002544165883608149
1419.2076171875	0.002576369503916955
1419.210546875	0.0028082309971764812
1419.2134765625	0.0030447011935517154
1419.21640625	0.002868867518966905
1419.2193359375	0.003006968312267747
1419.222265625	0.002906917580939218
1419.2251953125	0.002937859710069923
1419.228125	0.0030693093170987415
1419.2310546875	0.003212934284108474
1419.233984375	0.003093357769613357
1419.2369140625	0.0030117396439900577
1419.23984375	0.0034138415869762614
1419.2427734375	0.003738303779245421
1419.245703125	0.0032150202085580405
1419.2486328125	0.0032847397315234885
1419.2515625	0.0034592301566001237
1419.2544921875	0.003579707930970809
1419.257421875	0.0037637646384536014
1419.2603515625	0.0036298363370972867
1419.26328125	0.0036746074901794065
1419.2662109375	0.003740923685088273
1419.269140625	0.0037766488815826954
1419.2720703125	0.0035667342255567315
1419.275	0.0036455760051069966
1419.2779296875	0.0041425360067322975
1419.280859375	0.0040836793840806065
1419.2837890625	0.003695289857292185
1419.28671875	0.003650470602492064
1419.2896484375	0.0039044824823887153
1419.292578125	0.004139294961357518
1419.2955078125	0.004077768481081641
1419.2984375	0.004101852655529508
1419.3013671875	0.004321175189648551
1419.304296875	0.004623197952456795
1419.3072265625	0.004186140482952993
1419.31015625	0.004181662382338275
1419.3130859375	0.004311168865866405
1419.316015625	0.004715595478114558
1419.3189453125	0.004288266645839151
1419.321875	0.0045093582621026215
1419.3248046875	0.005038157534521574
1419.327734375	0.004439249296237618
1419.3306640625	0.004377166309832094
1419.33359375	0.004691748908149833
1419.3365234375	0.004525464876098725
1419.339453125	0.004451540872335154
1419.3423828125	0.004587469779811834
1419.3453125	0.004425375716617493
1419.3482421875	0.004695589881656352
1419.351171875	0.004350106204340937
1419.3541015625	0.0046616148632477004
1419.35703125	0.005162715626377092
1419.3599609375	0.00468872433345112
1419.362890625	0.0046164195744002835
1419.3658203125	0.005035142720632992
1419.36875	0.0051979015908589585
1419.3716796875	0.00513146197918547
1419.374609375	0.005304439089343396
1419.3775390625	0.005634301722874407
1419.38046875	0.005026983372669455
1419.3833984375	0.004945152025697165
1419.386328125	0.005073889601048936
1419.3892578125	0.0048866383739924945
1419.3921875	0.005380400004078324
1419.3951171875	0.005321251752797999
1419.398046875	0.005160341855788031
1419.4009765625	0.005361095163929979
1419.40390625	0.005425956040465876
1419.4068359375	0.0057888594679200945
1419.409765625	0.006070011871343652
1419.4126953125	0.005382576130173958
1419.415625	0.006145912782801769
1419.4185546875	0.005604753775489652
1419.421484375	0.005261173278658854
1419.4244140625	0.005881020602861383
1419.42734375	0.0053020434912690265
1419.4302734375	0.005273206269822524
1419.433203125	0.005680076759303232
1419.4361328125	0.0060650517795073815
1419.4390625	0.005757146990616604
1419.4419921875	0.0059025678896864366
1419.444921875	0.005593026115054828
1419.4478515625	0.0052206613095949605
1419.45078125	0.005585363131467309
1419.4537109375	0.0057205624034477294
1419.456640625	0.005558267676867002
1419.4595703125	0.005522255352840386
1419.4625	0.005580802814332228
1419.4654296875	0.005770846038552514
1419.468359375	0.005662524169167858
1419.4712890625	0.005874258543290333
1419.47421875	0.007027760763400338
1419.4771484375	0.006162573040423052
1419.480078125	0.005507021624793957
1419.4830078125	0.005355909293441403
1419.4859375	0.006104370781194021
1419.4888671875	0.006232907860883006
1419.491796875	0.006051291029622564
1419.4947265625	0.006032650425606231
1419.49765625	0.005919840056329322
1419.5005859375	0.006073357854000846
1419.503515625	0.005848571347906596
1419.5064453125	0.005212425775983165
1419.509375	0.006071703531434914
1419.5123046875	0.0060509438178635334
1419.515234375	0.005761327825093076
1419.5181640625	0.005765007757332578
1419.52109375	0.005704725258117495
1419.5240234375	0.005744292819834616
1419.526953125	0.005809506632599439
1419.5298828125	0.005667287885574246
1419.5328125	0.0057977041297054555
1419.5357421875	0.005659652540447916
1419.538671875	0.005476374280509508
1419.5416015625	0.005544828162104295
1419.54453125	0.006016119297348938
1419.5474609375	0.006098544223589397
1419.550390625	0.005794813845165419
1419.5533203125	0.005673601273345525
1419.55625	0.005542599974386365
1419.5591796875	0.005430449262467336
1419.562109375	0.005704219237843405
1419.5650390625	0.00538984458478785
1419.56796875	0.0058831873348515265
1419.5708984375	0.006462427213309034
1419.573828125	0.006146521305829896
1419.5767578125	0.005187276856352673
