frequency	power
1418.9	0.0016505544975653442
1418.9029296875	0.001464943034752341
1418.905859375	0.0014973006817043106
1418.9087890625	0.001507142211088238
1418.91171875	0.0015097110357112308
1418.9146484375	0.0013392613746124491
1418.917578125	0.0013818169487554214
1418.9205078125	0.0013179160838377565
1418.9234375	0.001379592527628081
1418.9263671875	0.0012519464542075933
1418.929296875	0.0012627814411323467
1418.9322265625	0.0013050900964824042
1418.93515625	0.0012647689261029234
1418.9380859375	0.0013293678133031665
1418.941015625	0.0012979504442710368
1418.9439453125	0.0012305184269899411
1418.946875	0.001096021421654672
1418.9498046875	0.0011890093544114542
1418.952734375	0.0013766945784023036
1418.9556640625	0.001408685714337105
1418.95859375	0.0014135571687641556
1418.9615234375	0.00129841695699218
1418.964453125	0.0013297793099799006
1418.9673828125	0.0012510706022862237
1418.9703125	0.0012427470800413362
1418.9732421875	0.0013368497538265994
1418.976171875	0.0015250813001804928
1418.9791015625	0.001478235211393984
1418.98203125	0.0013225047066524956
1418.9849609375	0.00128007023592771
1418.987890625	0.001561868429723716
1418.9908203125	0.0015942994697084796
1418.99375	0.0014773971757887484
1418.9966796875	0.0016419277946034024
1418.999609375	0.00158207122745221
1419.0025390625	0.0016052291064324632
1419.00546875	0.0016400029499212838
1419.0083984375	0.0016312354100375289
1419.011328125	0.001687790956196479
1419.0142578125	0.001811752926783251
1419.0171875	0.0018111693102167794
1419.0201171875	0.0018410429864142387
1419.023046875	0.0018732400528033615
1419.0259765625	0.0017855939977515906
1419.02890625	0.0018133594923608316
1419.0318359375	0.0019408803702760525
1419.034765625	0.0018043327829648432
1419.0376953125	0.0019865235076588802
1419.040625	0.001982221939080156
1419.0435546875	0.0023037759432696704
1419.046484375	0.0026941217351855885
1419.0494140625	0.002492385941443169
1419.05234375	0.0024857048963492032
1419.0552734375	0.0025493950580378236
1419.058203125	0.002500004345937155
1419.0611328125	0.0028505132938691745
1419.0640625	0.002787462936709348
1419.0669921875	0.002820918037918111
1419.069921875	0.0025757521795623586
1419.0728515625	0.0027529523269246834
1419.07578125	0.0028372109791922383
1419.0787109375	0.0030598042974879598
1419.081640625	0.0029817444985251714
1419.0845703125	0.0030044946912744655
1419.0875	0.003061060803593944
1419.0904296875	0.0035732916175522478
1419.093359375	0.0038159685276969017
1419.0962890625	0.0035433739822893725
1419.09921875	0.003541518157649495
1419.1021484375	0.0036168778473722575
1419.105078125	0.0037685718079773865
1419.1080078125	0.0038085806924022477
1419.1109375	0.004168962251082868
1419.1138671875	0.004335015159172181
1419.116796875	0.004457078783116807
1419.1197265625	0.004929638821085833
1419.12265625	0.004493497683980663
1419.1255859375	0.004576932452450225
1419.128515625	0.004589944597842809
1419.1314453125	0.005141076294243582
1419.134375	0.0043637368096715555
1419.1373046875	0.004434560585992244
